latitude;longitude;elevation;utc_offset_seconds;timezone;timezone_abbreviation;;
-7.768014;110.39183;110;25200;Asia/Bangkok;7;;
time;temperature_2m (°C);rain (mm);cloud_cover (%);soil_temperature_0_to_7cm (°C);soil_temperature_7_to_28cm (°C);soil_temperature_28_to_100cm (°C);shortwave_radiation_instant (W/m²)
time;temperature;rain;cloud;soil_0_7;soil_7_28;soil_28_100;shortwave_radiation
2023-07-04T10:00;27;0.1;51;26.6;25.2;26.2;527.7
2023-07-04T11:00;27.7;0;90;27.8;25.3;26.2;569.8
2023-07-04T12:00;28.1;0;62;28.6;25.5;26.2;535.9
2023-07-04T13:00;28.1;0.1;57;29.5;25.7;26.2;628.1
2023-07-04T14:00;28;0;64;29.6;25.9;26.2;476.4
2023-07-04T15:00;27.7;0;100;29.4;26.1;26.2;340.7
2023-07-04T16:00;26.6;0;100;28.5;26.3;26.2;98.6
2023-07-04T17:00;25.8;0;100;27.6;26.4;26.2;20.2
2023-07-04T18:00;25.4;0;100;26.8;26.4;26.2;0
2023-07-04T19:00;25;0;100;27.4;26.5;26.2;0
2023-07-04T20:00;25.1;0;100;26.7;26.5;26.2;0
2023-07-04T21:00;24.7;0;46;26.1;26.5;26.2;0
2023-07-04T22:00;23.7;0;38;25.4;26.4;26.2;0
2023-07-04T23:00;23.8;0;100;24.9;26.3;26.2;0
2023-07-05T00:00;24.2;0;100;24.4;26.2;26.2;0
2023-07-05T01:00;23.9;0;76;24.2;26.1;26.2;0
2023-07-05T02:00;23.6;0;94;23.8;26;26.2;0
2023-07-05T03:00;23.3;0;100;23.6;25.9;26.2;0
2023-07-05T04:00;23.3;0;69;23.4;25.8;26.2;0
2023-07-05T05:00;22.9;0;71;23.1;25.6;26.2;0
2023-07-05T06:00;21.7;0;46;22.9;25.5;26.2;0
2023-07-05T07:00;24;0;54;24.1;25.4;26.2;134.4
2023-07-05T08:00;25.3;0.1;70;25.2;25.4;26.2;304.6
2023-07-05T09:00;26.7;0.2;56;26.5;25.4;26.2;450.1
2023-07-05T10:00;27.7;0.4;45;27.5;25.5;26.2;538.6
2023-07-05T11:00;28.5;0.3;35;28.7;25.7;26.2;664.4
2023-07-05T12:00;28.7;0.5;56;29.5;25.9;26.2;677.2
2023-07-05T13:00;28.7;0.1;53;29.8;26.1;26.2;561.6
2023-07-05T14:00;27.7;0.1;100;29.5;26.3;26.2;366.6
2023-07-05T15:00;27.9;0.1;96;29;26.4;26.2;207.3
2023-07-05T16:00;27.1;0.2;63;28.5;26.6;26.2;168.7
2023-07-05T17:00;26.6;0.2;61;27.8;26.7;26.2;65.9
2023-07-05T18:00;25.7;0.1;52;26.8;26.7;26.2;0
2023-07-05T19:00;25;0;56;27;26.6;26.2;0
2023-07-05T20:00;24.8;0;53;26.3;26.6;26.2;0
2023-07-05T21:00;24.2;0;60;25.7;26.6;26.2;0
2023-07-05T22:00;24;0.1;50;25.2;26.5;26.2;0
2023-07-05T23:00;24.4;0.1;55;24.9;26.4;26.2;0
2023-07-06T00:00;24.4;0.1;46;24.5;26.3;26.2;0
2023-07-06T01:00;24.2;0.1;54;24.3;26.2;26.2;0
2023-07-06T02:00;23.3;0;60;24.1;26.1;26.2;0
2023-07-06T03:00;23;0;50;23.8;26;26.2;0
2023-07-06T04:00;22.8;0;33;23.6;25.8;26.2;0
2023-07-06T05:00;22.9;0;24;23.2;25.7;26.2;0
2023-07-06T06:00;23.2;0;54;22.9;25.6;26.2;0
2023-07-06T07:00;24.4;0;19;23.4;25.4;26.2;132.7
2023-07-06T08:00;25.7;0.1;36;24.9;25.4;26.2;330.6
2023-07-06T09:00;27.1;0.2;60;26.3;25.4;26.2;466.4
2023-07-06T10:00;28.2;0.1;100;27.4;25.5;26.2;488.7
2023-07-06T11:00;29;0;99;28.2;25.6;26.2;412.8
2023-07-06T12:00;29;0;100;28.8;25.8;26.2;393.7
2023-07-06T13:00;27.6;1.5;100;28.8;26;26.2;445.9
2023-07-06T14:00;28.2;0.5;90;28.4;26.1;26.2;368.5
2023-07-06T15:00;26.7;1.4;90;28;26.2;26.2;282.8
2023-07-06T16:00;26.6;3.4;100;27.1;26.3;26.2;146.5
2023-07-06T17:00;25.8;0.9;59;26.5;26.3;26.2;58
2023-07-06T18:00;24.8;1.7;100;25.4;26.3;26.2;0
2023-07-06T19:00;24.5;0.3;76;25.7;26.3;26.2;0
2023-07-06T20:00;24.4;0;100;25;26.3;26.2;0
2023-07-06T21:00;24.4;0;81;24.6;26.2;26.2;0
2023-07-06T22:00;24.1;0;86;24.3;26.1;26.2;0
2023-07-06T23:00;23.9;0;73;24.1;26;26.2;0
2023-07-07T00:00;23.8;0;55;23.9;25.8;26.2;0
2023-07-07T01:00;23.5;0;39;23.7;25.7;26.2;0
2023-07-07T02:00;22.7;0;63;23.5;25.6;26.2;0
2023-07-07T03:00;23.2;0;68;23.4;25.5;26.2;0
2023-07-07T04:00;22.7;0.1;55;23.3;25.4;26.2;0
2023-07-07T05:00;22.8;0;86;23.1;25.2;26.2;0
2023-07-07T06:00;22.8;0;72;23.1;25.1;26.2;0
2023-07-07T07:00;24.4;0;84;23.6;25.1;26.2;118
2023-07-07T08:00;25.6;0;100;24.7;25;26.2;271.3
2023-07-07T09:00;26.7;0;100;25.7;25.1;26.1;331.3
2023-07-07T10:00;28.1;0;100;26.8;25.2;26.1;462.7
2023-07-07T11:00;26.7;5;84;27.4;25.3;26.1;494
2023-07-07T12:00;27.1;1.5;100;27.7;25.5;26.1;519
2023-07-07T13:00;25.2;4;100;27;25.6;26.1;263.5
2023-07-07T14:00;25.4;3.7;100;27;25.7;26.1;338.1
2023-07-07T15:00;25.9;0.8;100;26.6;25.8;26.1;211.7
2023-07-07T16:00;24.4;1.9;100;25.7;25.8;26.1;53.2
2023-07-07T17:00;24.3;0.7;100;25.1;25.8;26.1;20.9
2023-07-07T18:00;23.9;1.1;100;24.5;25.7;26.1;0
2023-07-07T19:00;23.5;0.6;64;25.4;25.8;26.1;0
2023-07-07T20:00;23.9;0;67;24.6;25.8;26.1;0
2023-07-07T21:00;23.8;0;64;24.1;25.7;26.1;0
2023-07-07T22:00;23.2;0;58;23.8;25.5;26.1;0
2023-07-07T23:00;22.8;0;70;23.6;25.4;26.1;0
2023-07-08T00:00;23.3;0;78;23.4;25.3;26.1;0
2023-07-08T01:00;23.9;0;100;23.3;25.2;26.1;0
2023-07-08T02:00;23.9;0;100;23.3;25.1;26.1;0
2023-07-08T03:00;23.7;0;79;23.2;25;26.1;0
2023-07-08T04:00;22.8;0;95;23;24.9;26.1;0
2023-07-08T05:00;22.5;0;92;22.9;24.7;26.1;0
2023-07-08T06:00;22.1;0;100;22.8;24.6;26.1;0
2023-07-08T07:00;24.4;0;100;23.3;24.7;26.1;60
2023-07-08T08:00;25.2;0.1;80;24.1;24.7;26.1;191.2
2023-07-08T09:00;26.4;0;50;25.2;24.7;26.1;356.8
2023-07-08T10:00;27.9;0.1;79;26.6;24.8;26.1;576.8
2023-07-08T11:00;29.1;0;49;28;25;26.1;669.8
2023-07-08T12:00;29.9;0;100;28.9;25.3;26;605.3
2023-07-08T13:00;28;2.9;100;29.1;25.6;26;563.7
2023-07-08T14:00;25.6;2.4;100;27.5;25.7;26;220.8
2023-07-08T15:00;24.1;3.1;100;26.1;25.8;26;61.6
2023-07-08T16:00;24;2.8;76;25.8;25.8;26;112
2023-07-08T17:00;24.2;0.6;94;25.3;25.8;26;41.5
2023-07-08T18:00;23.8;0.1;54;24.8;25.8;26;0
2023-07-08T19:00;25.2;0;78;26.5;26;26;0
2023-07-08T20:00;24.2;0;81;25.6;26;26;0
2023-07-08T21:00;24.7;0;70;25.1;26;26;0
2023-07-08T22:00;24.4;0;59;24.7;25.9;26;0
2023-07-08T23:00;23.5;0;50;24.3;25.8;26;0
2023-07-09T00:00;22.8;0;81;23.9;25.7;26;0
2023-07-09T01:00;22.7;0;100;23.7;25.5;26;0
2023-07-09T02:00;23.1;0.1;47;23.6;25.4;26;0
2023-07-09T03:00;22.9;0;40;23.3;25.3;26;0
2023-07-09T04:00;23.2;0;36;23;25.2;26;0
2023-07-09T05:00;22.7;0;19;22.7;25;26;0
2023-07-09T06:00;22.8;0;45;22.4;24.9;26;0
2023-07-09T07:00;23.8;0;71;23.2;24.8;26;144.6
2023-07-09T08:00;25.1;0;100;24.6;24.8;26;296
2023-07-09T09:00;26.6;0;39;25.8;24.8;26;429.6
2023-07-09T10:00;28;0.1;21;27.2;25;26;600.8
2023-07-09T11:00;29.2;0;10;28.7;25.2;26;745.8
2023-07-09T12:00;29.9;0.1;14;29.8;25.5;26;766.7
2023-07-09T13:00;30;0.1;23;30.4;25.8;26;719.3
2023-07-09T14:00;30;0.2;24;30.6;26.2;26;606.1
2023-07-09T15:00;29.5;0;71;30.4;26.5;26;415
2023-07-09T16:00;27.9;0.1;100;29.7;26.7;26;217.9
2023-07-09T17:00;26.8;1.3;50;28.2;26.8;26;52.5
2023-07-09T18:00;25.7;0.1;25;26.9;26.9;26;0
2023-07-09T19:00;25.2;0;12;27.9;26.8;26;0
2023-07-09T20:00;24.7;0;8;26.8;26.8;26;0
2023-07-09T21:00;25.6;0;6;26;26.8;26;0
2023-07-09T22:00;23.6;0;6;25.4;26.7;26;0
2023-07-09T23:00;23.2;0;15;24.9;26.6;26;0
2023-07-10T00:00;23.5;0;27;24.5;26.4;26;0
2023-07-10T01:00;23.9;0;26;24.1;26.3;26;0
2023-07-10T02:00;23;0;6;23.8;26.1;26;0
2023-07-10T03:00;21.9;0;3;23.5;25.9;26;0
2023-07-10T04:00;22.1;0;2;23.1;25.8;26;0
2023-07-10T05:00;21.4;0;6;22.8;25.6;26;0
2023-07-10T06:00;21.6;0;4;22.6;25.4;26;0
2023-07-10T07:00;23.5;0;0;23.3;25.2;26;142.9
2023-07-10T08:00;25.2;0;0;24.7;25.1;26;365.9
2023-07-10T09:00;26.9;0;1;26.5;25.2;26;566
2023-07-10T10:00;28.4;0.1;22;28.1;25.3;26;718.2
2023-07-10T11:00;29.5;0.1;18;29.4;25.6;26;776.1
2023-07-10T12:00;30.2;0;13;30.5;25.9;26;801.8
2023-07-10T13:00;30.6;0;15;31.1;26.2;26;726.1
2023-07-10T14:00;30.5;0;19;31.3;26.5;26;609.9
2023-07-10T15:00;29.9;0.1;39;31;26.8;26;465.5
2023-07-10T16:00;29;0.1;33;30.2;27.1;26;252
2023-07-10T17:00;27.8;0;26;29.2;27.2;26;75.4
2023-07-10T18:00;25.6;0;23;27.9;27.3;26;0
2023-07-10T19:00;24.8;0;33;27.8;27.2;26;0
2023-07-10T20:00;25.5;0;36;26.7;27.2;26.1;0
2023-07-10T21:00;23.9;0;39;25.8;27.1;26.1;0
2023-07-10T22:00;23.2;0;36;25.2;27;26.1;0
2023-07-10T23:00;22.5;0;28;24.7;26.8;26.1;0
2023-07-11T00:00;22.1;0;29;24.2;26.7;26.1;0
2023-07-11T01:00;21.6;0;32;23.9;26.5;26.1;0
2023-07-11T02:00;21.4;0;39;23.5;26.3;26.1;0
2023-07-11T03:00;21.7;0;38;23.2;26.1;26.1;0
2023-07-11T04:00;22.1;0;36;22.9;25.9;26.1;0
2023-07-11T05:00;21.1;0;35;22.6;25.7;26.1;0
2023-07-11T06:00;20.7;0;35;22.5;25.5;26.1;0
2023-07-11T07:00;23.4;0;30;23.1;25.4;26.1;144.9
2023-07-11T08:00;25.1;0;29;24.5;25.3;26.1;364.6
2023-07-11T09:00;26.3;0;28;26.2;25.3;26.1;567.2
2023-07-11T10:00;27.6;0;29;27.9;25.4;26.1;723.7
2023-07-11T11:00;28.9;0;32;29.3;25.7;26.1;812.5
2023-07-11T12:00;29.7;0;34;30.4;25.9;26.1;835
2023-07-11T13:00;30.5;0;44;31.3;26.3;26.1;777.4
2023-07-11T14:00;31.1;0;52;31.7;26.6;26.1;667.3
2023-07-11T15:00;30.6;0;78;31.4;26.9;26.1;456.9
2023-07-11T16:00;28.4;0;50;30.6;27.1;26.1;254.5
2023-07-11T17:00;26.4;0;15;29.3;27.3;26.1;79.8
2023-07-11T18:00;25.1;0;16;27.9;27.3;26.1;0
2023-07-11T19:00;24.2;0;16;27.9;27.2;26.1;0
2023-07-11T20:00;23.5;0;22;26.6;27.2;26.1;0
2023-07-11T21:00;23.4;0;74;25.7;27.1;26.1;0
2023-07-11T22:00;23.1;0;54;24.9;27;26.1;0
2023-07-11T23:00;21.9;0;19;24.3;26.8;26.1;0
2023-07-12T00:00;21.8;0;28;23.7;26.6;26.1;0
2023-07-12T01:00;21.9;0;14;23.1;26.4;26.1;0
2023-07-12T02:00;21.4;0;25;22.7;26.2;26.1;0
2023-07-12T03:00;20;0;8;22.3;26;26.1;0
2023-07-12T04:00;20.6;0;29;22.1;25.7;26.1;0
2023-07-12T05:00;20.5;0;22;21.9;25.5;26.1;0
2023-07-12T06:00;20.1;0;15;21.7;25.3;26.1;0
2023-07-12T07:00;22.7;0;24;22.3;25.1;26.1;154.4
2023-07-12T08:00;24.8;0;26;23.9;25;26.1;376.3
2023-07-12T09:00;26.2;0.1;65;25.7;25;26.1;566.1
2023-07-12T10:00;27.4;0.2;80;26.6;25.1;26.1;536.8
2023-07-12T11:00;28.2;0;36;27.6;25.2;26.1;574.3
2023-07-12T12:00;29;0;47;28.8;25.4;26.1;730.8
2023-07-12T13:00;29.5;0;76;29.7;25.7;26.1;709.8
2023-07-12T14:00;29.2;0;100;29.8;25.9;26.1;507.5
2023-07-12T15:00;28.4;0;100;29.4;26.2;26.1;333.7
2023-07-12T16:00;27.7;0;100;28.9;26.3;26.1;237.6
2023-07-12T17:00;26.5;0;31;28;26.5;26.1;60.9
2023-07-12T18:00;25.1;0;31;26.9;26.5;26.1;0
2023-07-12T19:00;23.6;0;49;26.6;26.4;26.1;0
2023-07-12T20:00;25;0;100;25.5;26.4;26.1;0
2023-07-12T21:00;23.2;0;100;24.8;26.3;26.1;0
2023-07-12T22:00;23.8;0;100;24.6;26.2;26.1;0
2023-07-12T23:00;23.4;0;100;24.5;26.1;26.1;0
2023-07-13T00:00;22.7;0;52;24.1;26;26.1;0
2023-07-13T01:00;22.5;0;100;23.8;25.9;26.1;0
2023-07-13T02:00;22;0;53;23.5;25.7;26.1;0
2023-07-13T03:00;21.7;0.1;59;23.2;25.6;26.1;0
2023-07-13T04:00;21.7;0;41;22.9;25.4;26.1;0
2023-07-13T05:00;21.6;0;54;22.7;25.3;26.1;0
2023-07-13T06:00;21.4;0;55;22.5;25.1;26.1;0
2023-07-13T07:00;23.6;0;51;23.2;25;26.1;130
2023-07-13T08:00;25.1;0;50;24.4;24.9;26.1;315.6
2023-07-13T09:00;26.4;0.1;52;25.6;25;26.1;412.5
2023-07-13T10:00;27.8;0.1;100;27.1;25.1;26.1;644.5
2023-07-13T11:00;27.7;0.2;77;27.6;25.2;26.1;487
2023-07-13T12:00;28.3;0.5;58;28.6;25.4;26;735.9
2023-07-13T13:00;28.6;0.6;58;28.9;25.7;26;642.3
2023-07-13T14:00;27.8;0.5;64;28.7;25.9;26;504.8
2023-07-13T15:00;27.9;0;59;28.8;26;26;421.5
2023-07-13T16:00;27.5;0.1;47;28.4;26.2;26;247.1
2023-07-13T17:00;26.5;0;60;27.7;26.3;26;69.4
2023-07-13T18:00;25.3;0;61;26.7;26.3;26.1;0
2023-07-13T19:00;24.3;0;54;26.3;26.2;26.1;0
2023-07-13T20:00;23.6;0;68;25.6;26.2;26.1;0
2023-07-13T21:00;23.5;0;44;25.1;26.2;26.1;0
2023-07-13T22:00;22.9;0;100;24.6;26.1;26.1;0
2023-07-13T23:00;23.3;0;100;24.3;26;26.1;0
2023-07-14T00:00;23.1;0;89;24.2;25.9;26.1;0
2023-07-14T01:00;22.4;0;56;23.8;25.8;26.1;0
2023-07-14T02:00;22.3;0;40;23.6;25.6;26.1;0
2023-07-14T03:00;22.4;0;37;23.5;25.5;26.1;0
2023-07-14T04:00;21.9;0;37;23.3;25.4;26;0
2023-07-14T05:00;21.8;0;78;23.1;25.3;26;0
2023-07-14T06:00;22.1;0;95;23.1;25.2;26;0
2023-07-14T07:00;23.4;0;52;23.2;25;26;90.5
2023-07-14T08:00;24.7;0.1;97;24.4;25;26;273
2023-07-14T09:00;26.3;0.1;76;25.5;25;26;404.4
2023-07-14T10:00;26.9;0.3;100;26.5;25.1;26;515.2
2023-07-14T11:00;26.8;0.4;100;26.8;25.2;26;386.1
2023-07-14T12:00;27.2;0.9;99;27;25.3;26;440.1
2023-07-14T13:00;27.6;0.3;100;27.1;25.4;26;451.1
2023-07-14T14:00;27.6;0;100;27.3;25.6;26;356
2023-07-14T15:00;27.4;0;55;27.3;25.7;26;222.5
2023-07-14T16:00;27.3;0;57;27.4;25.8;26;246.4
2023-07-14T17:00;26.2;0;29;26.9;25.9;26;71.7
2023-07-14T18:00;24.8;0;33;26.1;25.9;26;0
2023-07-14T19:00;23.3;0;33;25.9;25.8;26;0
2023-07-14T20:00;24.7;0;32;24.9;25.8;26;0
2023-07-14T21:00;22.7;0.1;64;24.1;25.7;26;0
2023-07-14T22:00;23.2;0.1;56;23.9;25.6;26;0
2023-07-14T23:00;23;0.1;76;23.5;25.5;26;0
2023-07-15T00:00;23.3;0;61;23.3;25.3;26;0
2023-07-15T01:00;22.4;0;69;23;25.2;26;0
2023-07-15T02:00;21.6;0;87;22.8;25.1;26;0
2023-07-15T03:00;21.8;0;98;22.7;25;26;0
2023-07-15T04:00;21.4;0;95;22.5;24.8;26;0
2023-07-15T05:00;21.3;0;87;22.4;24.7;26;0
2023-07-15T06:00;21.3;0;96;22.2;24.6;26;0
2023-07-15T07:00;23.7;0;39;22.6;24.5;26;90.5
2023-07-15T08:00;24.9;0;61;24;24.4;25.9;307.9
2023-07-15T09:00;26;0.2;56;25.3;24.5;25.9;404.4
2023-07-15T10:00;27.2;0.2;100;26.6;24.6;25.9;538
2023-07-15T11:00;28.1;0;63;27.7;24.8;25.9;555.7
2023-07-15T12:00;28.5;0;69;28.5;25;25.9;544.4
2023-07-15T13:00;29.6;0;100;29.8;25.3;25.9;746.7
2023-07-15T14:00;29;0;50;29.9;25.6;25.9;476.3
2023-07-15T15:00;28;0.3;73;29.5;25.8;25.9;365.2
2023-07-15T16:00;27.3;0.5;86;28.6;26;25.9;232.6
2023-07-15T17:00;26.2;0.2;100;27.5;26.1;25.9;66.7
2023-07-15T18:00;25.3;0;100;26.5;26.2;25.9;0
2023-07-15T19:00;24.4;0;100;27.1;26.3;25.9;0
2023-07-15T20:00;24.5;0;100;26.4;26.3;25.9;0
2023-07-15T21:00;24.2;0.1;100;25.8;26.3;25.9;0
2023-07-15T22:00;23.8;0;64;25.4;26.2;25.9;0
2023-07-15T23:00;23.8;0.1;49;24.7;26.1;25.9;0
2023-07-16T00:00;22.8;0.1;87;24.1;26;25.9;0
2023-07-16T01:00;22.9;0.1;61;23.7;25.9;25.9;0
2023-07-16T02:00;22;0;37;23.4;25.7;25.9;0
2023-07-16T03:00;21.2;0;34;23;25.6;25.9;0
2023-07-16T04:00;20.9;0;38;22.6;25.4;25.9;0
2023-07-16T05:00;21;0;55;22.5;25.3;25.9;0
2023-07-16T06:00;21.1;0;100;22.4;25.1;25.9;0
2023-07-16T07:00;23.2;0;35;22.8;25.1;25.9;96.2
2023-07-16T08:00;24.4;0.1;58;24.1;25;25.9;326
2023-07-16T09:00;25.9;0.1;59;25.5;25;25.9;474.9
2023-07-16T10:00;27;0.3;34;26.7;25.1;25.9;588
2023-07-16T11:00;27.8;0.2;44;28;25.3;25.9;694.1
2023-07-16T12:00;28.1;0.2;64;29.1;25.5;25.9;768.1
2023-07-16T13:00;28;0.3;73;29.5;25.7;25.9;654
2023-07-16T14:00;27.6;0.4;84;29.3;25.9;25.9;502.2
2023-07-16T15:00;27.1;0.4;58;28.7;26.1;25.9;353.1
2023-07-16T16:00;26.6;0.4;100;27.9;26.3;25.9;218.8
2023-07-16T17:00;25.8;0;51;27;26.3;25.9;66.9
2023-07-16T18:00;24.4;0;41;26;26.3;25.9;0
2023-07-16T19:00;23.3;0;47;26.4;26.4;25.9;0
2023-07-16T20:00;24.2;0;40;25.4;26.3;25.9;0
2023-07-16T21:00;22;0;40;24.5;26.2;25.9;0
2023-07-16T22:00;21.2;0;38;23.7;26.1;25.9;0
2023-07-16T23:00;20.9;0;32;23.2;25.9;25.9;0
2023-07-17T00:00;20.7;0;28;22.7;25.7;25.9;0
2023-07-17T01:00;20.4;0;17;22.3;25.6;25.9;0
2023-07-17T02:00;19.9;0;12;21.9;25.4;25.9;0
2023-07-17T03:00;19.7;0;25;21.6;25.1;25.9;0
2023-07-17T04:00;19.7;0;25;21.4;24.9;25.9;0
2023-07-17T05:00;19.4;0;23;21.2;24.7;25.9;0
2023-07-17T06:00;19.5;0;34;21;24.5;25.9;0
2023-07-17T07:00;22.1;0;44;21.2;24.4;25.9;148.9
2023-07-17T08:00;24.3;0;49;23;24.3;25.9;351.9
2023-07-17T09:00;26;0.1;61;24.8;24.3;25.9;508.4
2023-07-17T10:00;27.7;0.1;63;26.4;24.5;25.9;658.7
2023-07-17T11:00;28.8;0;78;28;24.6;25.9;759.7
2023-07-17T12:00;29.4;0;100;29;24.9;25.9;699.9
2023-07-17T13:00;29.4;0;83;29.5;25.2;25.9;585.5
2023-07-17T14:00;29.3;0;69;29.8;25.4;25.9;549.4
2023-07-17T15:00;29.1;0;100;29.9;25.7;25.9;466.2
2023-07-17T16:00;28.1;0;93;29.2;25.9;25.9;239.1
2023-07-17T17:00;26.1;0;28;28.2;26.1;25.9;57
2023-07-17T18:00;24.4;0;34;26.8;26.2;25.9;0
2023-07-17T19:00;23.3;0;32;26.4;26.1;25.9;0
2023-07-17T20:00;22.5;0;37;25.2;26.1;25.9;0
2023-07-17T21:00;22.2;0;14;24.3;26;25.9;0
2023-07-17T22:00;21.7;0;16;23.6;25.9;25.9;0
2023-07-17T23:00;21.3;0;17;23.1;25.8;25.9;0
2023-07-18T00:00;20.8;0;25;22.7;25.6;25.9;0
2023-07-18T01:00;20.3;0;13;22.4;25.4;25.9;0
2023-07-18T02:00;19.9;0;7;22;25.2;25.9;0
2023-07-18T03:00;19.6;0;11;21.7;25;25.9;0
2023-07-18T04:00;19.2;0;7;21.3;24.9;25.9;0
2023-07-18T05:00;19;0;3;21;24.7;25.9;0
2023-07-18T06:00;18.7;0;1;20.7;24.5;25.9;0
2023-07-18T07:00;21.9;0;0;20.9;24.3;25.9;156.4
2023-07-18T08:00;23.9;0;0;22.8;24.2;25.8;377.7
2023-07-18T09:00;25.6;0;0;24.9;24.2;25.8;584.7
2023-07-18T10:00;27.4;0;18;27;24.3;25.8;738.1
2023-07-18T11:00;28.8;0;15;28.8;24.6;25.8;801.4
2023-07-18T12:00;29.8;0;18;30.2;24.9;25.8;808.3
2023-07-18T13:00;30.3;0;40;31;25.2;25.8;736.3
2023-07-18T14:00;30.4;0;69;31.3;25.6;25.8;629.1
2023-07-18T15:00;29.7;0;79;31.1;25.9;25.8;468.9
2023-07-18T16:00;28;0;28;30.3;26.1;25.8;282.7
2023-07-18T17:00;26.3;0;26;29.1;26.3;25.8;91.6
2023-07-18T18:00;24.9;0;14;27.6;26.4;25.8;0
2023-07-18T19:00;25;0;11;27.2;26.5;25.8;0
2023-07-18T20:00;24.5;0;21;26;26.5;25.8;0
2023-07-18T21:00;24.4;0;27;25.1;26.4;25.8;0
2023-07-18T22:00;22.5;0;22;24.5;26.3;25.8;0
2023-07-18T23:00;22.3;0;26;24;26.2;25.9;0
2023-07-19T00:00;21.9;0;50;23.7;26.1;25.9;0
2023-07-19T01:00;21.6;0;42;23.4;25.9;25.9;0
2023-07-19T02:00;21.3;0;29;23.1;25.8;25.9;0
2023-07-19T03:00;21;0;28;22.8;25.6;25.9;0
2023-07-19T04:00;20.8;0;41;22.6;25.5;25.9;0
2023-07-19T05:00;20.6;0;21;22.3;25.3;25.9;0
2023-07-19T06:00;20.4;0;26;22.1;25.1;25.9;0
2023-07-19T07:00;22.9;0;10;22.5;24.9;25.8;133.7
2023-07-19T08:00;24.5;0;2;24;24.9;25.8;363.5
2023-07-19T09:00;26.2;0;2;25.7;24.9;25.8;576.6
2023-07-19T10:00;27.6;0;1;27.3;25;25.8;712
2023-07-19T11:00;28.6;0;8;28.7;25.2;25.8;806.6
2023-07-19T12:00;29.2;0;30;29.8;25.4;25.8;802.3
2023-07-19T13:00;29.3;0;34;30.5;25.7;25.8;723.7
2023-07-19T14:00;29;0;46;30.6;26;25.8;611.5
2023-07-19T15:00;28.4;0;29;30.3;26.2;25.8;449.9
2023-07-19T16:00;27.6;0;7;29.7;26.4;25.8;292.9
2023-07-19T17:00;26.1;0;0;28.6;26.5;25.8;94
2023-07-19T18:00;24.5;0;1;27.2;26.6;25.8;0
2023-07-19T19:00;22.9;0;0;26.5;26.5;25.8;0
2023-07-19T20:00;23.5;0;0;25.1;26.4;25.8;0
2023-07-19T21:00;21.4;0;6;24.1;26.3;25.9;0
2023-07-19T22:00;21.5;0;5;23.4;26.2;25.9;0
2023-07-19T23:00;20.9;0;4;22.9;26;25.9;0
2023-07-20T00:00;20.5;0;0;22.5;25.8;25.9;0
2023-07-20T01:00;19.9;0;0;22.1;25.6;25.9;0
2023-07-20T02:00;19.5;0;2;21.7;25.4;25.9;0
2023-07-20T03:00;19.3;0;4;21.4;25.2;25.9;0
2023-07-20T04:00;19.3;0;4;21.2;25;25.9;0
2023-07-20T05:00;19.3;0;2;21;24.8;25.8;0
2023-07-20T06:00;19.2;0;1;20.8;24.6;25.8;0
2023-07-20T07:00;21.7;0;0;20.5;24.4;25.8;156.2
2023-07-20T08:00;23.9;0;0;22.5;24.3;25.8;377.7
2023-07-20T09:00;25.3;0;46;24.6;24.3;25.8;578.9
2023-07-20T10:00;27.4;0.1;86;26.3;24.4;25.8;635.9
2023-07-20T11:00;28.7;0;59;27.6;24.5;25.8;596.4
2023-07-20T12:00;29.1;0;94;28.7;24.8;25.8;647.9
2023-07-20T13:00;28.7;0;100;29.1;25;25.8;528.6
2023-07-20T14:00;27.9;0;46;28.9;25.2;25.8;319.2
2023-07-20T15:00;28;0;100;29.1;25.4;25.8;409.1
2023-07-20T16:00;26.8;0;100;28.4;25.6;25.8;182.6
2023-07-20T17:00;25.7;0;92;27.6;25.7;25.8;56.4
2023-07-20T18:00;24.6;0;62;26.6;25.8;25.8;0
2023-07-20T19:00;23.1;0;6;26.8;26.1;25.8;0
2023-07-20T20:00;23;0;13;25.6;26.1;25.8;0
2023-07-20T21:00;22.1;0;19;24.7;26;25.8;0
2023-07-20T22:00;22.2;0;23;24.1;25.9;25.8;0
2023-07-20T23:00;21.8;0.1;39;23.6;25.8;25.8;0
2023-07-21T00:00;21.5;0.1;48;23.2;25.7;25.8;0
2023-07-21T01:00;21.3;0.1;45;22.8;25.5;25.8;0
2023-07-21T02:00;21.3;0.2;75;22.6;25.4;25.8;0
2023-07-21T03:00;20.9;0.2;78;22.2;25.2;25.8;0
2023-07-21T04:00;20.6;0.1;64;21.9;25.1;25.8;0
2023-07-21T05:00;20.6;0.3;41;21.7;24.9;25.8;0
2023-07-21T06:00;20.4;0.2;34;21.5;24.8;25.8;0
2023-07-21T07:00;22.6;0;25;21.6;24.6;25.8;133.5
2023-07-21T08:00;24;0.2;43;23.2;24.5;25.8;341.4
2023-07-21T09:00;25.3;0;39;24.7;24.5;25.8;469.1
2023-07-21T10:00;26.9;0;57;26.3;24.6;25.8;621.7
2023-07-21T11:00;28.2;0;100;27.7;24.7;25.8;629.7
2023-07-21T12:00;28.2;0;76;28.2;24.9;25.8;420.2
2023-07-21T13:00;28.8;0;100;29.1;25.1;25.8;587.6
2023-07-21T14:00;28.6;0;85;29.4;25.4;25.8;459.9
